DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-07-14,394.75,405.05,405.5,392.35,404.85,15683392,6282263780.15,200736
2023-07-13,391.85,394.3,398.6,391.25,394.8,6797863,2690917603.05,111401
2023-07-12,393.9,391.85,393.95,390.35,391.0,3424110,1343255403.3,80961
2023-07-11,390.0,392.05,392.8,387.85,392.0,4817419,1879388336.65,116428
2023-07-10,395.85,389.95,395.85,389.65,390.0,2815200,1102982706.9,83757
2023-07-07,395.0,395.85,397.45,393.2,395.8,4532610,1792141934.35,108448
2023-07-06,394.5,396.2,396.95,393.15,395.95,4518621,1784914962.65,79742
2023-07-05,394.1,393.9,395.4,391.85,393.85,6183479,2434196503.8,118266
2023-07-04,393.75,395.95,397.35,393.0,396.0,6308617,2491301540.0,117122
2023-07-03,393.9,391.6,393.9,389.5,392.2,4518462,1767228443.15,76627
2023-06-30,385.0,389.15,389.75,383.0,389.05,4535405,1756573651.1,75164
2023-06-28,383.75,381.7,383.75,380.8,382.3,3570056,1363400368.1,70654
2023-06-27,384.25,382.6,384.25,381.5,382.4,2940375,1125540220.1,40083
2023-06-26,380.0,380.9,381.9,379.05,380.95,2050200,780582544.3,47564
2023-06-23,382.3,379.95,383.0,378.1,379.95,3235203,1231071258.2,68179
2023-06-22,386.0,382.3,386.0,381.6,382.85,4678087,1792812845.2,69473
2023-06-21,384.25,385.5,387.25,383.1,386.0,4414632,1702038567.85,81348
2023-06-20,381.8,382.5,384.95,380.6,383.35,5901329,2259166985.1,93420
2023-06-19,382.0,380.15,382.0,377.1,380.2,5314720,2017347500.55,91249
2023-06-16,385.55,381.3,388.65,379.15,380.4,20555324,7865200135.8,204749
2023-06-15,397.1,388.95,397.45,388.25,388.8,14351160,5617591712.45,165386
2023-06-14,396.3,396.45,397.15,392.7,397.1,9256282,3656777068.15,107916
2023-06-13,397.95,395.55,398.5,394.5,395.25,6508093,2575439247.45,91010
2023-06-12,399.8,395.6,399.8,394.6,395.65,5986811,2377135110.15,95232
2023-06-09,399.45,397.3,400.35,396.05,397.25,6009116,2388760106.0,101103
2023-06-08,404.1,399.55,404.75,398.75,399.95,5307526,2124432474.4,83358
2023-06-07,402.4,402.8,403.6,401.0,403.6,4107930,1653524386.75,64560
2023-06-06,403.35,399.95,403.35,395.55,400.0,6853700,2734492969.8,86185
2023-06-05,408.9,404.2,409.75,403.7,404.55,3626430,1470554210.75,65499
2023-06-02,408.7,404.95,409.8,404.0,405.35,3160377,1284773695.6,67783
2023-06-01,405.0,407.15,408.0,404.05,407.4,3532742,1437320552.7,59327
2023-05-31,401.75,403.65,404.8,400.5,403.9,5891791,2376934523.2,61934
2023-05-30,400.0,402.5,403.85,399.45,403.0,3689486,1484010896.85,76385
2023-05-29,404.0,399.8,406.0,399.35,400.0,3979654,1599237603.15,82196
2023-05-26,395.15,401.7,402.55,395.0,401.05,3963090,1584753034.7,65343
2023-05-25,399.0,394.1,399.0,392.65,395.0,6802527,2690075398.45,79994
2023-05-24,394.5,399.7,400.45,393.35,399.5,4128487,1644642807.9,56094
2023-05-23,397.0,397.65,402.1,396.05,397.2,6362817,2540697150.8,105221
2023-05-22,386.5,395.75,396.6,385.4,396.0,6098695,2394346544.8,94635
2023-05-19,384.8,386.2,388.2,383.5,385.9,3640791,1405689204.0,54093
2023-05-18,385.2,382.6,385.35,382.25,382.7,2118508,812517380.75,45499
2023-05-17,386.2,382.3,387.35,381.35,382.8,2688051,1029361991.9,58987
2023-05-16,387.5,386.95,388.8,386.5,387.0,2029676,786296666.2,41768
2023-05-15,383.25,385.75,387.0,382.5,386.35,2544847,981705052.5,61207
2023-05-12,384.6,383.25,385.25,381.55,383.6,2290179,878253996.5,55667
2023-05-11,385.7,384.65,386.85,383.1,384.65,2024982,779761291.25,46214
2023-05-10,384.0,383.75,384.55,382.0,383.75,1835201,703113535.45,49858
2023-05-09,382.5,382.3,383.45,380.05,382.7,2858349,1091582584.4,55743
2023-05-08,381.0,380.35,383.0,379.6,380.85,4806772,1828791929.7,61437
2023-05-05,382.75,379.4,384.4,379.0,379.75,3951097,1504624092.95,64467
2023-05-04,384.75,383.7,386.15,383.05,383.5,3126679,1202275533.95,47532
2023-05-03,388.35,385.1,388.35,382.05,385.25,2414244,931657707.75,54223
2023-05-02,389.0,388.35,392.15,387.45,388.0,4873304,1899223034.55,85912
2023-04-28,380.0,385.0,388.0,380.0,384.7,13854703,5332040081.9,160651
2023-04-27,376.4,374.4,376.6,372.05,374.9,4245850,1589865240.5,66675
2023-04-26,377.65,374.55,377.65,373.4,375.2,3504073,1314867358.4,74453
2023-04-25,378.2,375.65,378.9,374.1,376.0,3764276,1414602598.95,81761
2023-04-24,375.0,377.95,378.6,370.55,377.95,8889522,3330499691.55,130030
2023-04-21,364.1,368.05,368.7,363.65,368.0,2649994,970594984.75,46955
2023-04-20,360.5,362.85,363.7,359.0,362.95,2211633,801015119.2,40734
2023-04-19,367.9,360.8,367.9,360.4,361.25,3737972,1356733969.85,62106
2023-04-18,363.45,367.9,368.9,359.25,366.95,4012449,1459291984.65,60521
2023-04-17,359.95,361.35,361.95,352.0,361.7,6801645,2436486356.1,121997
2023-04-13,369.9,368.3,369.9,366.0,367.25,3362317,1236563743.8,67230
2023-04-12,370.6,372.15,373.45,369.35,372.5,2789105,1037438595.1,45203
2023-04-11,373.5,370.25,374.85,368.6,370.5,3392177,1259276051.3,60412
2023-04-10,368.0,373.3,374.4,367.6,374.1,2812470,1042555068.55,50644
2023-04-06,369.0,366.65,370.45,365.85,367.6,3214807,1181967761.85,55302
2023-04-05,369.7,369.75,371.9,367.2,369.8,3221555,1191876937.6,71044
2023-04-03,367.95,367.95,368.4,365.15,368.2,2026750,743940439.2,41045
2023-03-31,363.35,365.25,365.75,361.3,365.15,3957106,1439866419.25,80263
2023-03-29,358.0,359.05,360.75,355.0,359.55,4411920,1576475837.95,80284
2023-03-28,363.0,356.2,364.05,355.4,356.45,3906548,1402802078.95,87065
2023-03-27,361.75,361.25,364.0,359.2,361.85,3113857,1127764447.65,76735
2023-03-24,363.35,361.75,366.85,361.0,361.25,3953348,1435266060.25,63616
2023-03-23,364.9,361.5,364.9,360.35,361.95,4742596,1719318460.55,85194
2023-03-22,367.85,366.4,370.0,365.85,366.8,2687423,987191547.95,51397
2023-03-21,369.0,366.4,370.25,365.45,366.85,3605576,1323839929.6,79289
2023-03-20,375.0,367.15,375.95,365.15,368.35,4092377,1509596298.65,136105
2023-03-17,377.2,376.5,378.35,373.85,376.85,4522141,1700715973.7,61933
2023-03-16,375.35,372.85,376.7,370.0,373.8,3843310,1433719430.75,97120
2023-03-15,383.7,375.75,383.7,374.9,376.15,3843963,1453576358.8,115802
2023-03-14,386.55,379.45,387.15,377.35,380.0,4047426,1541079717.2,86623
2023-03-13,389.0,385.45,392.6,383.75,386.25,2991260,1158697667.2,65594
2023-03-10,387.9,389.1,389.9,386.6,389.9,2283698,887113392.4,52373
2023-03-09,392.8,390.1,393.85,389.6,390.3,2078527,813257570.2,49228
2023-03-08,391.65,392.6,393.0,388.85,392.55,2454421,960864458.15,54654
2023-03-06,392.45,393.75,396.65,392.1,393.3,3363861,1328399751.75,49290
2023-03-03,390.6,390.45,391.45,389.1,390.5,2196968,857730782.3,46017
2023-03-02,388.7,388.05,390.35,387.3,388.0,2219486,862227724.55,51060
2023-03-01,388.1,390.95,391.75,387.3,391.6,2271306,885735291.55,51483
2023-02-28,391.85,387.05,393.2,385.7,387.3,5030801,1953291563.15,84329
2023-02-27,392.75,390.35,393.3,385.45,390.9,2777355,1078741985.75,60867
2023-02-24,395.95,393.3,396.5,392.55,394.0,2553317,1007153250.45,49402
2023-02-23,395.8,393.95,398.7,393.4,395.0,3039161,1202271830.75,61973
2023-02-22,399.5,395.15,400.35,394.45,394.5,3441686,1365483106.4,90378
2023-02-21,407.4,402.75,408.0,402.1,402.65,2880586,1163824387.5,75015
2023-02-20,405.3,407.05,407.8,402.2,407.0,3248594,1318749737.35,52559
2023-02-17,406.85,406.3,408.0,404.0,405.9,2808122,1138794386.7,48626
2023-02-16,408.8,409.9,413.25,408.55,409.0,5594681,2299611268.7,108077
2023-02-15,402.7,407.4,407.85,400.35,407.0,2613836,1058358799.9,53825
2023-02-14,403.0,405.1,406.45,401.5,405.2,2319411,939196277.6,50277
2023-02-13,405.65,400.6,405.65,399.2,400.65,2412678,968357629.25,47729
2023-02-10,407.0,405.8,407.0,402.8,405.25,2580070,1045548071.5,58591
2023-02-09,406.75,408.3,408.95,403.55,407.7,2638687,1072997130.15,47612
2023-02-08,401.0,406.75,407.6,401.0,407.5,4150488,1683115908.55,65874
2023-02-07,405.5,400.5,405.5,399.05,400.6,3341790,1339399605.2,65776
2023-02-06,405.4,404.65,406.2,401.6,405.0,2979011,1203126501.65,67838
2023-02-03,412.55,407.9,413.0,406.15,407.2,4425118,1808513165.15,96647
2023-02-02,402.4,409.45,410.0,402.4,409.95,5417730,2204188071.1,96633
2023-02-01,401.5,402.4,403.9,398.35,402.0,3514948,1411038151.95,80393
2023-01-31,402.3,398.85,402.55,397.7,398.75,4783423,1911698113.55,95774
2023-01-30,398.05,402.25,404.8,395.05,402.5,3630628,1456511572.55,80437
2023-01-27,401.55,398.05,403.6,394.2,399.0,3705067,1477311284.8,96233
