DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-06-30,1009.9,1014.95,1021.45,1005.0,1012.5,1963457,1991559101.45,86602
2023-06-28,1007.0,1009.9,1018.5,1004.05,1013.05,1653212,1671322021.0,55176
2023-06-27,1024.0,1009.25,1026.1,1005.0,1011.0,1651238,1668974708.9,67682
2023-06-26,989.35,1021.9,1025.0,989.35,1023.8,2313439,2345779482.45,62064
2023-06-23,999.95,989.4,999.95,985.65,990.3,1776614,1760874541.95,51414
2023-06-22,1003.1,998.3,1007.0,990.1,999.0,2852669,2852355270.6,66900
2023-06-21,1010.2,1008.9,1013.45,1002.25,1011.0,1140198,1149652533.35,47288
2023-06-20,1013.85,1011.15,1018.8,1002.6,1012.2,1413571,1427335745.35,34048
2023-06-19,1006.25,1011.25,1017.55,999.2,1015.5,1015057,1024920371.3,43906
2023-06-16,1000.0,1006.05,1007.15,993.75,1006.25,1572197,1575826479.45,54646
2023-06-15,981.95,998.2,1000.0,980.6,998.1,1804458,1791326970.75,86016
2023-06-14,981.5,978.7,981.9,972.6,979.0,1831109,1790309971.55,37371
2023-06-13,963.0,981.5,983.85,957.0,982.15,2158120,2092014010.6,49498
2023-06-12,973.25,959.95,973.25,955.15,960.5,1239721,1194229879.6,33080
2023-06-09,966.0,969.25,971.0,959.15,970.0,717024,693113200.6,21010
2023-06-08,964.9,965.4,969.85,963.0,965.85,1481632,1431357288.85,36018
2023-06-07,972.95,960.45,977.9,958.5,962.5,1614117,1558541573.45,66948
2023-06-06,972.9,972.05,974.95,964.05,973.5,2079735,2017648115.75,54498
2023-06-05,970.0,974.8,976.9,959.15,975.75,1469770,1426322379.6,48766
2023-06-02,965.9,965.85,969.65,954.65,965.0,1098485,1056789964.5,43430
2023-06-01,950.0,964.75,966.5,946.75,964.1,1132919,1086919301.85,37737
2023-05-31,960.2,953.05,965.0,942.3,949.0,3561991,3404054382.5,50763
2023-05-30,957.6,959.85,961.5,951.0,959.0,1337311,1280902582.7,54859
2023-05-29,952.0,956.25,959.2,945.1,953.1,1744868,1659804464.35,47741
2023-05-26,945.9,951.35,952.75,940.5,950.0,1130476,1072176480.4,53861
2023-05-25,941.45,945.45,947.0,935.0,945.5,2178211,2054166504.3,46284
2023-05-24,923.5,938.0,939.9,923.5,937.9,1034319,966077897.4,41311
2023-05-23,926.4,930.4,932.3,919.5,931.3,1577827,1465130219.4,34791
2023-05-22,916.25,924.95,931.05,915.45,924.5,1402783,1298467749.3,50791
2023-05-19,917.0,916.25,922.0,913.0,917.0,1168086,1071308384.2,36598
2023-05-18,929.0,914.5,929.65,911.55,916.0,1881606,1727681954.4,69741
2023-05-17,924.95,923.95,932.0,917.0,922.15,1866976,1724798436.65,79339
2023-05-16,927.4,922.1,942.65,918.4,920.0,2964696,2758547373.85,101341
2023-05-15,940.0,922.8,940.0,896.85,921.45,5487301,5010331712.5,312509
2023-05-12,948.85,937.45,953.0,913.0,931.5,3850078,3628444421.25,88942
2023-05-11,946.45,943.6,947.0,935.0,943.0,1537103,1448373644.0,48086
2023-05-10,943.5,944.4,946.7,933.2,946.15,1618668,1521300967.25,47645
2023-05-09,935.0,939.2,943.0,929.1,940.0,2657968,2491678044.5,73908
2023-05-08,927.2,933.3,934.9,919.65,933.95,3877794,3583838199.1,51913
2023-05-05,935.0,924.8,935.2,920.85,922.0,2262141,2093050381.4,50346
2023-05-04,920.65,933.5,935.4,920.65,932.5,3393228,3155948163.4,76522
2023-05-03,920.95,920.65,924.5,917.0,920.5,2566561,2363503209.55,54656
2023-05-02,910.4,917.7,921.0,906.1,919.05,1857324,1694766414.1,58781
2023-04-28,918.85,908.05,919.0,905.15,908.95,2695819,2450695003.9,61689
2023-04-27,911.2,913.95,917.3,903.0,917.2,2457652,2234402342.15,52685
2023-04-26,911.85,911.1,914.2,900.05,913.0,1400796,1272421777.65,50831
2023-04-25,904.6,909.65,912.0,896.3,909.0,2440358,2209067175.95,56116
2023-04-24,916.0,903.0,917.2,901.15,904.5,1784945,1614192372.85,43016
2023-04-21,903.0,915.05,918.55,903.0,915.9,3481218,3173146386.6,51597
2023-04-20,912.0,904.0,913.7,898.95,905.0,4446158,4021076059.35,59813
2023-04-19,925.95,911.9,925.95,909.0,912.8,1538261,1410379910.3,55774
