DATE,OPEN,CLOSE,HIGH,LOW,LTP,VOLUME,VALUE,NO OF TRADES
2023-08-23,3186.0,3168.8,3196.0,3165.25,3167.75,370811,1178252480.1,39159
2023-08-22,3198.6,3179.7,3198.6,3171.0,3178.0,377068,1200052464.85,51650
2023-08-21,3159.9,3182.3,3187.5,3152.15,3184.0,353330,1120995437.05,45808
2023-08-18,3174.9,3163.55,3185.5,3155.0,3160.0,592652,1877966411.85,59612
2023-08-17,3223.9,3183.25,3224.0,3162.0,3177.55,873392,2778400870.7,102774
2023-08-16,3194.9,3194.05,3208.85,3176.9,3188.4,597686,1906746025.95,54808
2023-08-14,3185.35,3202.6,3209.9,3152.25,3198.0,815534,2597734022.95,106204
2023-08-11,3237.9,3185.35,3248.95,3180.0,3184.95,919023,2940780182.8,94902
2023-08-10,3310.0,3237.9,3320.0,3230.0,3231.0,1253219,4076999776.8,124013
2023-08-09,3332.55,3331.0,3356.95,3303.0,3325.2,643222,2139329392.45,68048
2023-08-08,3343.0,3348.05,3359.95,3332.65,3342.0,500258,1674200655.65,67902
2023-08-07,3316.05,3343.0,3350.0,3316.0,3344.0,360358,1202697904.2,40014
2023-08-04,3338.15,3339.65,3373.3,3323.0,3337.6,519248,1736908553.35,49270
2023-08-03,3370.0,3336.35,3379.95,3317.95,3335.0,711067,2374297846.85,56957
2023-08-02,3341.2,3362.9,3371.95,3330.65,3361.0,857218,2874041420.05,63102
2023-08-01,3372.0,3342.95,3385.0,3338.0,3344.0,698667,2340301028.75,58927
2023-07-31,3323.2,3377.35,3388.0,3323.15,3375.15,933890,3139457052.95,92632
2023-07-28,3375.0,3390.7,3399.0,3364.5,3394.4,553750,1873090673.9,55598
2023-07-27,3390.0,3369.4,3414.0,3351.0,3383.0,874078,2951640474.15,72854
2023-07-26,3399.85,3373.0,3413.0,3365.0,3365.0,959076,3250525166.0,100287
2023-07-25,3547.9,3400.4,3547.9,3350.0,3395.0,2555630,8758536304.05,185812
2023-07-24,3506.0,3543.7,3568.0,3498.5,3544.65,680246,2403600498.55,58792
2023-07-21,3535.95,3517.7,3537.95,3505.0,3516.0,857975,3017574294.1,75871
2023-07-20,3510.05,3526.0,3535.0,3494.95,3520.2,589848,2076347154.2,58248
2023-07-19,3520.0,3514.65,3530.0,3482.5,3515.0,620289,2173475302.15,60461
2023-07-18,3460.0,3513.45,3523.0,3455.6,3514.45,962485,3364763490.45,89846
2023-07-17,3429.75,3460.4,3473.0,3425.0,3458.15,817694,2820664301.15,73239
2023-07-14,3398.55,3429.75,3439.0,3387.0,3425.0,832843,2841734117.75,77445
2023-07-13,3425.0,3398.55,3425.0,3384.35,3401.0,750126,2550282726.25,65376
2023-07-12,3408.0,3406.75,3414.4,3362.25,3403.0,1025127,3478916060.6,85655
2023-07-11,3349.95,3392.55,3399.95,3345.0,3388.1,772158,2612485104.7,69821
2023-07-10,3345.0,3343.15,3372.05,3293.95,3336.65,548838,1828913902.55,58406
2023-07-07,3385.0,3343.7,3414.0,3337.15,3346.75,620761,2092190416.25,68126
2023-07-06,3410.0,3399.4,3410.0,3367.8,3390.0,693995,2352956419.75,79906
2023-07-05,3351.35,3374.4,3400.0,3340.75,3377.0,632406,2134462655.95,53145
2023-07-04,3358.7,3347.7,3387.0,3331.0,3344.0,473663,1586106938.75,55647
2023-07-03,3365.0,3358.7,3379.95,3337.2,3354.0,474224,1591530172.7,61821
2023-06-30,3353.0,3362.05,3449.6,3343.75,3360.0,1436363,4862364021.0,104536
2023-06-28,3331.0,3348.25,3355.25,3323.5,3350.0,713110,2384555468.75,71197
2023-06-27,3275.0,3326.0,3344.5,3273.35,3325.0,914141,3039619506.95,80459
2023-06-26,3295.0,3308.15,3315.35,3271.4,3305.75,592801,1957368597.4,62556
2023-06-23,3265.0,3297.7,3304.15,3253.05,3297.0,1260659,4143086640.4,83744
